ImageNumber,ObjectNumber,Children_NonOverlappingWorms_Adult_Count,Children_NonOverlappingWorms_L1_Count,Children_NonOverlappingWorms_L2L3_Count,Children_NonOverlappingWorms_L4_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
4,65,0,0,0,0,792.7954545454545,1341.25,0,65
4,66,0,0,0,0,364.44,1343.713043478261,0,66
4,67,0,1,0,0,558.9659090909091,1447.0530303030303,0,67
4,68,0,0,0,0,1236.7985074626865,1435.089552238806,0,68
4,69,0,1,0,0,497.76299376299374,1464.2079002079001,0,69
4,70,0,0,0,0,1432.3076923076924,1447.1589743589743,0,70
4,71,0,0,0,0,862.1012658227849,1453.7848101265822,0,71
4,72,0,0,0,0,1272.712962962963,1489.0956790123457,0,72
4,73,0,0,0,0,913.2,1463.925,0,73
4,74,0,0,0,0,786.7986111111111,1521.1319444444443,0,74
4,75,0,0,0,0,804.8115942028985,1548.7028985507247,0,75
4,76,0,1,0,0,676.6059544658494,1597.8686514886165,0,76
4,77,0,0,0,0,1321.938775510204,1600.469387755102,0,77
4,78,0,0,0,0,634.9770114942529,1583.0344827586207,0,78
4,79,0,0,0,0,631.5934959349594,1596.3333333333333,0,79
4,80,0,1,0,0,427.75694444444446,1620.0694444444443,0,80
4,81,0,0,0,0,1192.8854166666667,1614.6979166666667,0,81
4,82,0,0,0,0,730.7785087719299,1644.9035087719299,0,82
4,83,0,0,0,0,1161.9038461538462,1653.4615384615386,0,83
4,84,0,0,0,0,1140.121951219512,1659.0975609756097,0,84
4,85,0,0,0,0,1282.4987341772153,1754.174683544304,0,85
4,86,0,0,0,0,1301.3557312252965,1759.893280632411,0,86
4,87,0,0,0,0,1371.923076923077,1792.3358974358973,0,87
4,88,0,0,0,0,707.1769911504425,1867.1946902654868,0,88
4,89,0,0,0,0,739.7155555555555,1888.7777777777778,0,89
4,90,0,0,0,0,1119.16875,1891.89375,0,90
